3550;3265;1341;837;2713;4534;6484;8430;
3464;3223;1329;844;2749;4579;6487;8486;
3397;3191;1321;858;2787;4556;6516;8548;
3324;3157;1276;903;2842;nan;nan;8599;
3270;3122;1234;959;2872;4585;6586;8633;
3209;3087;1189;983;2914;4612;6640;8671;
3130;3055;1158;1014;3005;nan;nan;8703;
3098;3016;nan;1035;3099;4668;6714;8738;
3028;nan;1149;1055;nan;nan;6729;8771;
2997;2978;1115;1119;3215;nan;nan;8794;
2938;2951;1083;1171;nan;4701;6766;8821;
2905;2929;1031;1198;3313;4754;6817;8867;
2875;nan;969;1263;nan;4798;nan;8893;
2838;2905;930;1270;nan;4832;nan;nan;
2786;2882;909;1289;3371;4850;6806;8924;
nan;2857;885;1359;3415;4876;nan;8955;
2749;2831;873;1428;3557;4909;6838;8988;
2718;2798;857;1483;3675;4943;6874;9017;
2687;2766;814;1518;nan;4984;6930;9045;
2657;2743;789;1498;3733;5017;6944;9081;
2628;2718;765;1521;3779;5051;nan;9125;
2602;2679;743;1552;3786;5074;6984;9168;
2576;2650;720;1558;3761;5103;6997;9189;
2547;2625;672;1601;3707;5131;nan;9214;
2536;2597;638;1629;3680;5161;nan;9238;
2505;2574;623;1642;3728;5195;nan;9265;
2486;2550;580;1641;nan;5233;nan;9290;
nan;2527;539;1655;3754;5265;nan;nan;
nan;2498;508;nan;3715;5296;nan;9318;
2548;2466;473;1683;3660;5321;nan;nan;
2666;2437;447;1719;3665;5357;7038;9354;
nan;2425;419;1759;3682;nan;7106;9382;
2640;2393;393;1800;3686;5388;7157;9417;
nan;2355;374;1826;3722;nan;7211;9450;
2611;2320;341;1852;3747;5417;7253;9475;
2602;2289;293;1876;3769;nan;7299;9513;
2617;2250;269;1893;3769;nan;7316;9546;
nan;2214;247;1919;3789;nan;7364;9579;
2661;2177;225;1944;3778;nan;7404;9617;
2646;2144;202;1962;3795;nan;7442;9654;
2595;2113;172;1980;3825;5520;7468;9675;
2548;2074;151;1987;3851;5598;7493;9709;
2411;2043;138;2002;3879;5634;nan;9723;
2225;2004;122;2032;3899;nan;7530;9745;
2175;1972;119;2059;3926;5717;7569;9772;
2137;1943;128;2086;3956;5765;7599;9800;
2067;1918;126;2118;3982;nan;7632;9826;
1980;1897;129;2145;4011;nan;7669;9853;
1865;1877;129;2183;4040;nan;7696;9881;
1795;1853;135;2219;4067;5870;7726;9908;
nan;nan;152;2258;4093;5932;7760;9940;
1835;1822;166;2302;4118;nan;7798;9960;
1806;1780;180;2338;4143;nan;7825;9994;
1821;1750;207;2374;4176;6090;7838;10024;
1792;1729;222;2417;4197;nan;7883;10055;
1771;1700;245;2474;4229;nan;7911;10088;
1733;1663;257;2522;4256;6178;7961;10124;
1721;1629;269;2568;4287;nan;8009;10161;
1693;1591;304;2599;4325;nan;8043;10184;
1669;1554;342;2650;4360;6254;8066;10214;
1632;1518;373;2676;4402;nan;8097;10249;
1556;1483;408;2704;4436;6278;8125;10293;
1530;1474;437;2730;4476;nan;8156;10320;
1460;1505;473;2746;4511;nan;8188;nan;
1437;1473;508;2765;4551;nan;8189;10351;
1401;1434;545;nan;4578;6329;8214;10389;
1376;1390;575;2767;4609;nan;8221;10412;
1325;1362;600;2772;4642;6485;8230;10441;
1282;1336;619;2786;4665;nan;8254;10466;
