nan;8273;nan;nan;2402;729;nan;3691;
nan;8292;nan;nan;2454;632;1186;3386;
8566;8361;nan;4499;nan;789;1116;3200;
8493;8351;nan;4451;2397;828;1089;3212;
8564;8409;nan;4549;2455;825;1018;3257;
nan;8421;nan;4621;2450;780;854;3149;
8682;8477;nan;4542;2518;948;898;nan;
nan;8513;nan;4621;2529;861;947;nan;
nan;8468;nan;4626;2554;956;897;3645;
8680;8509;nan;4592;2661;918;837;3231;
8702;8540;nan;4695;2614;987;828;3185;
8667;8577;nan;4718;2668;963;776;3521;
nan;8664;nan;4734;2689;1010;834;4419;
8787;8691;nan;4754;2719;1088;747;3067;
nan;8669;nan;4767;2806;1093;795;2965;
8874;8732;nan;4805;2769;1092;638;nan;
8896;8759;nan;4882;2806;1045;697;2846;
8915;8779;nan;4881;2796;1017;nan;2970;
8942;8780;nan;4873;nan;1136;593;3289;
8928;8827;nan;4918;2902;1234;603;nan;
8997;8847;7163;4992;nan;1256;533;2829;
8992;8893;nan;4990;nan;1305;534;2778;
9048;8905;nan;4961;nan;1378;496;2713;
nan;8887;nan;5066;nan;1277;482;2689;
9058;8964;nan;5051;nan;1332;467;2636;
9105;8953;nan;5096;3149;1292;457;2541;
9153;9018;nan;5118;nan;1439;401;2587;
9175;9012;nan;5174;3735;1496;336;2539;
nan;9084;7333;5198;3510;1510;258;2553;
9209;9123;7300;5226;3650;1583;336;2524;
9291;9131;nan;5265;nan;1473;200;2439;
9305;9140;nan;5247;nan;1605;284;2443;
nan;9227;nan;5319;3417;1630;264;2496;
9372;9205;nan;5316;nan;1658;195;2430;
9281;9230;nan;5371;3380;1713;184;2434;
9413;9278;nan;5311;3314;1753;116;2360;
9436;9294;nan;5375;3359;1686;107;2335;
9403;9281;7507;5418;3390;1710;101;2381;
9441;9313;nan;nan;nan;1732;53;2221;
nan;9374;nan;5523;3399;1748;35;2198;
9501;9428;nan;5555;3417;1805;14;2269;
9509;9449;7639;5592;3440;1889;20;2159;
9520;9456;7662;5640;3450;1899;0;2212;
9596;9495;7744;nan;3490;1848;0;2156;
9566;9555;7768;5637;3518;1893;0;2069;
9583;9539;7761;5693;3588;1917;0;2074;
9632;9607;7783;6029;3697;1945;0;2028;
9753;9607;nan;5755;3664;1969;34;2070;
9742;9616;7831;5833;3642;1965;0;2210;
9737;9628;nan;nan;3728;2058;2;2062;
9738;9661;nan;5788;3825;2149;56;2013;
9819;nan;6011;3795;2124;144;nan;
nan;9744;nan;6076;3811;2123;245;2148;
9825;9803;nan;6105;3829;2132;25;1872;
9902;9822;nan;5938;3860;2097;179;1747;
9957;9842;7983;5999;3895;2289;191;1826;
9989;9839;8010;6033;3902;2252;151;1743;
9999;9879;nan;6072;3959;2328;369;1666;
10041;9905;8074;6127;3947;2351;280;nan;
nan;9958;8109;6119;3984;2351;412;1614;
10028;9936;nan;6099;4025;2365;355;1616;
nan;10007;8157;6134;4046;2446;511;1620;
10114;10039;8203;nan;4071;2377;551;1571;
nan;10054;nan;6249;4138;2499;428;1590;
10122;10089;8250;6319;4159;2471;453;1602;
10158;10116;8233;nan;4121;2531;463;1511;
10203;10118;8280;6232;4195;2554;519;1493;
10227;10144;8324;6249;4241;2566;734;1515;
nan;10158;8328;6353;4273;2580;477;1443;
10298;10236;8399;6349;4286;2613;598;1370;
10298;10217;8390;6414;4333;2646;1030;1397;
10351;10279;8436;6482;4364;2676;962;1355;
10350;10309;8418;6500;4320;2699;784;1379;
10387;10350;8493;6496;4383;2706;703;1327;
nan;10369;8512;6467;4379;2790;747;1300;
nan;10419;nan;6543;4395;2787;931;1284;
10476;10391;8565;nan;4423;2833;901;1293;
10504;10443;nan;6559;4450;2865;883;1172;
10517;10451;8617;nan;4455;2902;984;1133;
10560;10520;8660;6610;4530;2927;979;1169;
10630;10498;8662;7569;4606;2967;828;1130;
nan;10578;8687;nan;4608;2966;927;1155;
10667;10555;8700;nan;4622;3073;907;1071;
10677;10612;8724;nan;4661;3050;990;1128;
10676;10627;8729;6830;nan;3029;1017;1049;
10753;10667;8787;nan;4759;3080;1082;1026;
10737;10679;8756;nan;4775;3183;964;1027;
10807;10674;8826;6860;4699;3204;1059;918;
10804;10733;8861;6892;4825;3215;1156;939;
10849;10735;8894;6902;4752;3266;1172;924;
10822;10769;8856;6946;nan;3358;1131;938;
10882;10815;8901;6941;4886;3291;1282;920;
10900;10844;nan;6939;4855;3347;1364;866;
10910;10848;8926;6982;4960;3276;1201;821;
10922;10896;8938;6922;4928;3331;1245;765;
10928;10900;8995;7035;5096;3310;1278;628;
10937;10945;9015;nan;4982;3330;1337;651;
10967;10925;9016;7236;5024;3372;1451;650;
10997;10951;9016;7012;5011;3381;1345;637;
11002;11006;9058;8159;4995;3470;1356;641;
11018;nan;9090;7007;5036;3401;1383;622;
11065;11045;9194;7144;5100;3426;1452;628;
11113;11048;9184;nan;5164;3577;1537;549;
11116;11078;9229;7187;5173;3558;1555;515;
11138;11127;9227;7200;5234;3587;1613;514;
11187;11180;9239;7223;nan;3645;1589;501;
11199;11165;9298;7220;5285;3570;1603;473;
11272;11175;9336;7305;nan;3639;1633;378;
11275;11207;9358;nan;5429;nan;1717;459;
11302;11231;9367;7379;5482;3765;1722;349;
11321;11279;9351;7462;5448;3714;1699;398;
11342;11239;9390;7435;5744;3766;1768;398;
11359;11267;9409;7311;5467;3751;1721;194;
11360;11309;9382;7479;5495;3775;1785;368;
11391;11361;9458;7361;5764;3872;1851;250;
11422;11383;9500;7457;5553;3780;1777;268;
11464;11381;9517;7460;nan;3816;1845;25;
11471;11452;9518;7538;6187;3843;1821;286;
11512;11466;9591;7553;6313;3920;1940;101;
11482;11480;9584;7560;5683;3907;1958;219;
11576;11508;9629;7551;5777;3999;1933;69;
11533;11522;9690;7563;5644;3969;1996;89;
11618;11548;9702;7627;5744;3973;1959;93;
11655;11560;9703;7662;6424;3939;2043;79;
11583;11595;9753;7689;6403;4065;2059;52;
11649;11598;9732;7743;nan;4040;2099;70;
11656;11685;9810;7695;6476;4067;2182;125;
11692;11695;9803;7731;5784;4069;2062;90;
11721;11685;9824;7745;6175;4144;2105;95;
11720;11692;9767;7734;5860;4128;2155;79;
11721;11734;9834;7778;5813;4126;2234;78;
11766;11744;9843;7816;6108;4058;2229;90;
11800;11688;9889;7842;nan;4168;2046;89;
11772;11737;9848;7845;5870;4156;2124;77;
11801;11769;9857;7832;6039;4211;2079;69;
11810;11788;9840;nan;6147;4197;2041;48;
