3926;1737;860;nan;
3910;1714;848;nan;
3900;1691;841;nan;
nan;1666;819;nan;
3715;1640;796;nan;
3755;1614;772;nan;
3754;1593;752;nan;
nan;1568;745;nan;
3682;1548;730;2481;
3634;1527;710;2782;
nan;1505;701;2950;
nan;1476;692;nan;
3643;1458;682;nan;
3626;1433;668;nan;
3606;1409;660;3030;
3595;1388;644;3055;
nan;1369;632;nan;
3532;1345;626;nan;
3527;1320;614;nan;
3515;1293;608;nan;
3499;1269;608;nan;
3483;1243;603;nan;
3449;1212;596;nan;
3443;1188;592;nan;
3429;1166;590;3035;
nan;1148;596;nan;
3413;1127;603;nan;
3420;1154;629;2292;
nan;640;nan;
3385;1130;638;nan;
3349;1103;652;nan;
3340;1080;nan;nan;
3339;1060;653;2432;
3294;1039;666;nan;
3273;1016;671;2700;
3250;996;673;nan;
3235;975;686;nan;
3225;951;693;nan;
3206;926;695;nan;
3195;904;701;nan;
3183;886;709;3450;
3170;863;723;3391;
3152;843;726;nan;
3139;825;734;nan;
3127;805;748;nan;
3115;783;760;nan;
3102;755;785;nan;
3074;731;792;nan;
3045;659;nan;nan;
3019;639;784;nan;
2990;616;783;nan;
2960;595;801;4404;
2927;575;799;nan;
2911;553;813;nan;
2887;534;820;4744;
2869;516;854;nan;
2842;496;900;nan;
2814;474;919;nan;
2790;459;938;nan;
2762;440;981;nan;
2735;421;1019;nan;
2714;405;1055;nan;
2691;386;1070;nan;
2668;368;1094;nan;
2641;349;1108;nan;
2615;334;1136;nan;
2586;326;1176;3904;
2558;313;1182;3731;
2530;304;1206;nan;
2504;288;1224;nan;
nan;282;1294;nan;
2360;272;1310;nan;
nan;265;1352;nan;
nan;258;1385;nan;
nan;250;1402;nan;
2200;244;1399;nan;
2150;240;1399;nan;
2155;240;1418;nan;
2161;238;1479;nan;
2152;243;nan;nan;
2140;246;nan;nan;
2126;249;1497;nan;
2101;254;1507;nan;
2096;263;1513;nan;
2086;271;1528;nan;
2070;282;nan;nan;
2059;285;1595;nan;
2065;299;1636;nan;
2052;312;1654;nan;
2038;327;1673;nan;
2025;347;1704;nan;
2014;362;1726;nan;
2026;381;1743;nan;
2015;401;1725;nan;
2011;424;1756;nan;
nan;443;1763;nan;
1718;463;nan;4039;
1696;479;1785;4099;
1691;498;nan;nan;
1681;514;2399;4323;
1670;536;2259;nan;
1655;578;2203;nan;
1643;610;2174;nan;
1630;633;nan;nan;
1621;657;2085;nan;
1605;681;2096;nan;
1584;718;nan;nan;
1571;737;nan;nan;
1565;761;nan;nan;
1552;793;nan;nan;
1533;812;2188;nan;
1525;nan;2146;nan;
1516;862;nan;nan;
1504;884;2269;5892;
1489;921;2223;nan;
1476;945;2261;nan;
1451;970;nan;nan;
1429;992;nan;nan;
1403;1041;nan;nan;
1381;1099;nan;nan;
1354;1153;nan;nan;
1331;1203;nan;nan;
1311;1243;nan;nan;
1292;1289;nan;nan;
1279;1340;nan;nan;
1258;1363;nan;nan;
1245;1383;nan;nan;
1250;1417;nan;nan;
1236;1466;nan;nan;
1214;1522;nan;nan;
1198;1569;nan;nan;
1173;nan;nan;nan;
1149;1618;2759;nan;
1129;1644;nan;nan;
1102;nan;nan;nan;
1080;1721;nan;nan;
1056;1920;nan;nan;
1028;1776;nan;nan;
1011;1828;nan;nan;
991;1933;nan;nan;
974;1970;nan;nan;
957;nan;nan;nan;
933;nan;nan;nan;
909;2108;3077;nan;
879;2269;2958;nan;
864;2213;2925;nan;
838;nan;nan;nan;
792;2119;nan;nan;
758;nan;nan;nan;
739;nan;nan;nan;
723;2366;nan;nan;
707;2312;nan;nan;
686;2305;3335;nan;
667;nan;3241;nan;
656;2148;nan;nan;
641;nan;nan;nan;
621;3002;nan;nan;
612;nan;3250;nan;
591;nan;nan;nan;
571;nan;3168;nan;
553;nan;nan;nan;
530;2411;nan;nan;
517;2381;nan;nan;
500;2365;nan;nan;
483;nan;3341;nan;
462;nan;nan;nan;
446;2383;nan;nan;
430;2349;nan;nan;
419;nan;nan;nan;
407;nan;nan;nan;
392;nan;3629;nan;
378;2489;nan;nan;
370;nan;3552;nan;
360;nan;nan;nan;
352;2305;3652;nan;
341;2324;nan;nan;
336;2335;nan;nan;
328;nan;nan;nan;
321;2444;nan;nan;
315;2412;nan;nan;
308;2383;nan;nan;
305;nan;nan;nan;
296;2334;
