nan;8194;nan;7232;2016-04-06 19:57:50.126000
nan;8198;nan;7374;2016-04-06 19:57:50.195000
nan;8279;nan;nan;2016-04-06 19:57:50.258000
nan;nan;nan;nan;2016-04-06 19:57:50.326000
nan;8280;nan;6734;2016-04-06 19:57:50.394000
nan;8253;nan;6705;2016-04-06 19:57:50.458000
nan;8220;nan;6734;2016-04-06 19:57:50.511000
nan;8214;nan;6698;2016-04-06 19:57:50.573000
nan;8207;nan;6767;2016-04-06 19:57:50.642000
nan;8251;nan;6675;2016-04-06 19:57:50.710000
nan;8178;nan;6694;2016-04-06 19:57:50.773000
nan;8194;nan;6678;2016-04-06 19:57:50.841000
nan;8197;nan;6683;2016-04-06 19:57:50.894000
nan;8166;nan;6650;2016-04-06 19:57:50.957000
nan;8137;nan;6724;2016-04-06 19:57:51.026000
nan;8105;nan;6747;2016-04-06 19:57:51.095000
nan;8088;nan;6652;2016-04-06 19:57:51.157000
nan;8207;nan;6643;2016-04-06 19:57:51.211000
nan;nan;nan;6673;2016-04-06 19:57:51.289000
nan;8152;nan;6726;2016-04-06 19:57:51.342000
nan;8141;nan;6719;2016-04-06 19:57:51.411000
nan;8132;nan;6703;2016-04-06 19:57:51.473000
nan;8165;nan;6712;2016-04-06 19:57:51.542000
nan;8138;nan;6701;2016-04-06 19:57:51.595000
nan;8109;nan;6750;2016-04-06 19:57:51.673000
nan;8115;nan;6655;2016-04-06 19:57:51.727000
nan;8064;11709;6688;2016-04-06 19:57:51.795000
nan;8068;nan;6732;2016-04-06 19:57:51.858000
nan;8095;nan;6689;2016-04-06 19:57:51.927000
nan;8103;nan;6677;2016-04-06 19:57:51.996000
nan;8093;nan;6755;2016-04-06 19:57:52.058000
nan;8039;nan;6680;2016-04-06 19:57:52.127000
nan;8079;nan;6676;2016-04-06 19:57:52.195000
nan;nan;nan;6674;2016-04-06 19:57:52.258000
nan;8015;nan;6745;2016-04-06 19:57:52.327000
nan;8065;nan;nan;2016-04-06 19:57:52.393000
nan;8028;nan;6657;2016-04-06 19:57:52.443000
nan;8070;nan;6632;2016-04-06 19:57:52.512000
nan;8059;nan;6683;2016-04-06 19:57:52.574000
nan;7988;nan;6673;2016-04-06 19:57:52.643000
nan;8015;nan;6712;2016-04-06 19:57:52.711000
nan;8013;nan;6665;2016-04-06 19:57:52.774000
nan;7967;nan;6716;2016-04-06 19:57:52.827000
nan;8011;nan;6765;2016-04-06 19:57:52.896000
nan;8005;nan;6779;2016-04-06 19:57:52.958000
nan;7979;nan;6760;2016-04-06 19:57:53.027000
nan;7955;nan;6683;2016-04-06 19:57:53.096000
nan;7902;nan;6715;2016-04-06 19:57:53.159000
nan;7954;nan;6692;2016-04-06 19:57:53.212000
nan;7942;11604;6680;2016-04-06 19:57:53.274000
nan;7923;11596;6671;2016-04-06 19:57:53.344000
nan;7924;11586;6761;2016-04-06 19:57:53.412000
nan;7885;nan;6739;2016-04-06 19:57:53.475000
nan;7940;11479;6725;2016-04-06 19:57:53.543000
nan;7878;11447;6762;2016-04-06 19:57:53.596000
nan;7890;11459;6754;2016-04-06 19:57:53.659000
nan;7860;11495;6795;2016-04-06 19:57:53.728000
nan;7878;nan;6807;2016-04-06 19:57:53.797000
nan;7830;nan;6786;2016-04-06 19:57:53.860000
nan;7906;11504;6734;2016-04-06 19:57:53.913000
nan;nan;nan;6678;2016-04-06 19:57:53.992000
nan;7845;nan;6666;2016-04-06 19:57:54.045000
nan;7886;11510;6675;2016-04-06 19:57:54.113000
nan;7932;11476;6659;2016-04-06 19:57:54.176000
nan;7904;nan;6698;2016-04-06 19:57:54.244000
nan;7877;11448;6742;2016-04-06 19:57:54.297000
nan;7900;11431;6760;2016-04-06 19:57:54.376000
nan;nan;11438;6688;2016-04-06 19:57:54.429000
nan;nan;11474;6665;2016-04-06 19:57:54.498000
nan;nan;11463;6738;2016-04-06 19:57:54.561000
14782;7860;11463;6698;2016-04-06 19:57:54.629000
nan;7868;11403;6712;2016-04-06 19:57:54.696000
nan;7868;11406;6762;2016-04-06 19:57:54.745000
nan;7767;nan;6757;2016-04-06 19:57:54.813000
nan;7785;11421;6740;2016-04-06 19:57:54.876000
nan;7817;nan;6748;2016-04-06 19:57:54.944000
nan;7749;11403;6758;2016-04-06 19:57:55.014000
nan;7846;nan;6788;2016-04-06 19:57:55.076000
nan;7828;nan;6754;2016-04-06 19:57:55.129000
nan;7836;nan;6760;2016-04-06 19:57:55.198000
nan;7799;nan;6766;2016-04-06 19:57:55.260000
nan;7840;nan;6735;2016-04-06 19:57:55.329000
nan;7836;11304;6697;2016-04-06 19:57:55.397000
nan;7812;11324;6725;2016-04-06 19:57:55.460000
nan;7849;nan;6729;2016-04-06 19:57:55.514000
nan;nan;nan;6760;2016-04-06 19:57:55.576000
nan;nan;11311;6762;2016-04-06 19:57:55.645000
nan;7731;nan;6756;2016-04-06 19:57:55.713000
nan;nan;11293;6762;2016-04-06 19:57:55.776000
nan;7708;11288;6765;2016-04-06 19:57:55.844000
nan;7697;nan;6784;2016-04-06 19:57:55.898000
nan;7729;11272;6744;2016-04-06 19:57:55.960000
nan;7743;11271;6716;2016-04-06 19:57:56.046000
nan;7754;11242;6724;2016-04-06 19:57:56.115000
nan;7737;11246;6709;2016-04-06 19:57:56.177000
nan;7789;11280;6705;2016-04-06 19:57:56.245000
nan;7758;11270;6766;2016-04-06 19:57:56.299000
nan;7704;nan;6774;2016-04-06 19:57:56.361000
nan;7667;11343;nan;2016-04-06 19:57:56.430000
nan;7691;11307;6711;2016-04-06 19:57:56.499000
14464;7663;nan;6693;2016-04-06 19:57:56.561000
nan;7635;nan;6689;2016-04-06 19:57:56.630000
14496;7678;nan;6710;2016-04-06 19:57:56.695000
14503;nan;nan;6696;2016-04-06 19:57:56.746000
14471;7730;nan;6691;2016-04-06 19:57:56.814000
nan;7768;nan;6746;2016-04-06 19:57:56.877000
nan;7753;nan;6706;2016-04-06 19:57:56.946000
nan;nan;nan;6719;2016-04-06 19:57:57.015000
nan;nan;nan;6793;2016-04-06 19:57:57.077000
nan;7583;nan;6849;2016-04-06 19:57:57.130000
nan;7653;nan;6803;2016-04-06 19:57:57.199000
nan;7623;nan;6769;2016-04-06 19:57:57.261000
nan;7603;nan;6737;2016-04-06 19:57:57.330000
nan;7579;nan;6742;2016-04-06 19:57:57.398000
nan;7635;nan;nan;2016-04-06 19:57:57.461000
nan;7649;nan;6716;2016-04-06 19:57:57.515000
nan;7676;nan;6742;2016-04-06 19:57:57.577000
nan;nan;nan;6760;2016-04-06 19:57:57.646000
nan;nan;nan;6748;2016-04-06 19:57:57.714000
nan;nan;nan;6748;2016-04-06 19:57:57.777000
nan;7977;nan;6753;2016-04-06 19:57:57.846000
nan;nan;nan;6742;2016-04-06 19:57:57.898000
nan;nan;nan;6716;2016-04-06 19:57:57.961000
nan;8201;nan;6733;2016-04-06 19:57:58.030000
nan;nan;11070;6767;2016-04-06 19:57:58.099000
nan;nan;11110;nan;2016-04-06 19:57:58.161000
nan;nan;11136;6754;2016-04-06 19:57:58.215000
nan;8230;nan;6765;2016-04-06 19:57:58.294000
nan;nan;11033;6726;2016-04-06 19:57:58.346000
nan;nan;nan;6757;2016-04-06 19:57:58.431000
nan;nan;nan;6775;2016-04-06 19:57:58.499000
nan;nan;nan;6831;2016-04-06 19:57:58.562000
nan;nan;nan;6815;2016-04-06 19:57:58.615000
nan;nan;11061;6779;2016-04-06 19:57:58.694000
nan;nan;11041;6849;2016-04-06 19:57:58.747000
nan;nan;11018;6812;2016-04-06 19:57:58.816000
nan;nan;nan;6856;2016-04-06 19:57:58.878000
nan;nan;10990;6774;2016-04-06 19:57:58.948000
nan;nan;10977;6814;2016-04-06 19:57:59
nan;nan;10980;6834;2016-04-06 19:57:59.063000
nan;7407;nan;6814;2016-04-06 19:57:59.132000
nan;7425;10924;6825;2016-04-06 19:57:59.201000
nan;7470;nan;6798;2016-04-06 19:57:59.264000
nan;7438;10964;nan;2016-04-06 19:57:59.333000
nan;7461;10904;6723;2016-04-06 19:57:59.397000
nan;7447;nan;6746;2016-04-06 19:57:59.448000
nan;7447;nan;6784;2016-04-06 19:57:59.517000
nan;7419;10946;6782;2016-04-06 19:57:59.580000
nan;7426;10940;6755;2016-04-06 19:57:59.648000
nan;7388;10927;6752;2016-04-06 19:57:59.717000
nan;7337;10922;nan;2016-04-06 19:57:59.780000
nan;7380;10863;6758;2016-04-06 19:57:59.833000
nan;7311;10855;6787;2016-04-06 19:57:59.901000
nan;7313;10864;6834;2016-04-06 19:57:59.964000
nan;7346;10893;6814;2016-04-06 19:58:00.033000
nan;7333;10864;6806;2016-04-06 19:58:00.101000
nan;7360;10853;6799;2016-04-06 19:58:00.164000
nan;7365;10863;6860;2016-04-06 19:58:00.217000
nan;7362;10887;6843;2016-04-06 19:58:00.279000
nan;7343;10882;6857;2016-04-06 19:58:00.348000
nan;7345;10799;nan;2016-04-06 19:58:00.417000
nan;7382;nan;6840;2016-04-06 19:58:00.479000
nan;7344;nan;6826;2016-04-06 19:58:00.548000
nan;7333;10763;nan;2016-04-06 19:58:00.601000
nan;7327;nan;nan;2016-04-06 19:58:00.664000
nan;7286;10780;6787;2016-04-06 19:58:00.733000
nan;7300;10815;6801;2016-04-06 19:58:00.802000
nan;7337;nan;6771;2016-04-06 19:58:00.864000
nan;7279;10826;6779;2016-04-06 19:58:00.933000
nan;7290;10872;6783;2016-04-06 19:58:00.996000
nan;7291;10872;nan;2016-04-06 19:58:01.048000
nan;7226;10879;6736;2016-04-06 19:58:01.117000
nan;7208;10850;6739;2016-04-06 19:58:01.180000
nan;7269;10841;6756;2016-04-06 19:58:01.248000
nan;7351;10899;6748;2016-04-06 19:58:01.301000
nan;7295;nan;6782;2016-04-06 19:58:01.380000
nan;7236;nan;6739;2016-04-06 19:58:01.433000
nan;7257;nan;6791;2016-04-06 19:58:01.502000
nan;7273;nan;6796;2016-04-06 19:58:01.564000
nan;7228;nan;6785;2016-04-06 19:58:01.633000
nan;7178;nan;6810;2016-04-06 19:58:01.700000
nan;7205;nan;6856;2016-04-06 19:58:01.749000
nan;7156;nan;6808;2016-04-06 19:58:01.818000
nan;7104;nan;6866;2016-04-06 19:58:01.880000
nan;nan;nan;6862;2016-04-06 19:58:01.949000
nan;7197;nan;6823;2016-04-06 19:58:02.018000
nan;7255;nan;6812;2016-04-06 19:58:02.080000
nan;7276;nan;6841;2016-04-06 19:58:02.134000
nan;7255;nan;6846;2016-04-06 19:58:02.203000
nan;7246;nan;6878;2016-04-06 19:58:02.265000
nan;7231;nan;6898;2016-04-06 19:58:02.334000
nan;7247;10908;6859;2016-04-06 19:58:02.402000
nan;7201;10918;6898;2016-04-06 19:58:02.465000
nan;7218;10969;6838;2016-04-06 19:58:02.518000
nan;7270;10994;6841;2016-04-06 19:58:02.596000
nan;nan;nan;6858;2016-04-06 19:58:02.649000
nan;nan;nan;6802;2016-04-06 19:58:02.718000
nan;7321;nan;6843;2016-04-06 19:58:02.780000
nan;nan;nan;6831;2016-04-06 19:58:02.849000
nan;nan;nan;6833;2016-04-06 19:58:02.903000
nan;nan;nan;6851;2016-04-06 19:58:02.965000
nan;nan;nan;6829;2016-04-06 19:58:03.033000
nan;7261;nan;nan;2016-04-06 19:58:03.102000
nan;nan;nan;6875;2016-04-06 19:58:03.165000
nan;nan;nan;6875;2016-04-06 19:58:03.234000
nan;7266;nan;nan;2016-04-06 19:58:03.300000
nan;nan;nan;nan;2016-04-06 19:58:03.349000
nan;nan;nan;nan;2016-04-06 19:58:03.418000
nan;7245;nan;6929;2016-04-06 19:58:03.481000
nan;7224;nan;6863;2016-04-06 19:58:03.550000
nan;7227;nan;nan;2016-04-06 19:58:03.619000
nan;7243;nan;6911;2016-04-06 19:58:03.681000
nan;7158;nan;6944;2016-04-06 19:58:03.734000
nan;7152;nan;nan;2016-04-06 19:58:03.803000
nan;7110;10575;6866;2016-04-06 19:58:03.866000
nan;7140;10543;nan;2016-04-06 19:58:03.934000
nan;7172;nan;nan;2016-04-06 19:58:04.003000
nan;nan;10563;7013;2016-04-06 19:58:04.066000
nan;nan;10547;6985;2016-04-06 19:58:04.119000
nan;nan;10526;6930;2016-04-06 19:58:04.181000
nan;nan;nan;6888;2016-04-06 19:58:04.251000
nan;7618;nan;6867;2016-04-06 19:58:04.319000
nan;nan;nan;nan;2016-04-06 19:58:04.382000
nan;nan;10432;6866;2016-04-06 19:58:04.451000
nan;7282;nan;6870;2016-04-06 19:58:04.504000
nan;7377;10421;7009;2016-04-06 19:58:04.567000
nan;nan;10423;7044;2016-04-06 19:58:04.635000
nan;nan;10390;nan;2016-04-06 19:58:04.704000
nan;nan;10419;nan;2016-04-06 19:58:04.766000
nan;7415;10406;6909;2016-04-06 19:58:04.835000
nan;7179;nan;6916;2016-04-06 19:58:04.898000
nan;6985;nan;6902;2016-04-06 19:58:04.951000
nan;nan;nan;nan;2016-04-06 19:58:05.019000
nan;7128;nan;6909;2016-04-06 19:58:05.082000
nan;7140;nan;6904;2016-04-06 19:58:05.150000
nan;7114;nan;6899;2016-04-06 19:58:05.203000
nan;7343;nan;6908;2016-04-06 19:58:05.282000
nan;7451;nan;nan;2016-04-06 19:58:05.335000
nan;7540;nan;6915;2016-04-06 19:58:05.403000
nan;nan;nan;6912;2016-04-06 19:58:05.466000
nan;6872;nan;7127;2016-04-06 19:58:05.535000
nan;6931;nan;nan;2016-04-06 19:58:05.602000
nan;6981;nan;nan;2016-04-06 19:58:05.666000
nan;7048;10695;nan;2016-04-06 19:58:05.719000
nan;7069;10304;nan;2016-04-06 19:58:05.782000
nan;7082;nan;nan;2016-04-06 19:58:05.850000
nan;nan;10222;nan;2016-04-06 19:58:05.919000
nan;6937;nan;nan;2016-04-06 19:58:05.981000
nan;6994;nan;7175;2016-04-06 19:58:06.035000
13108;7002;nan;7439;2016-04-06 19:58:06.103000
nan;6956;nan;nan;2016-04-06 19:58:06.166000
nan;6885;nan;7443;2016-04-06 19:58:06.234000
nan;nan;nan;7023;2016-04-06 19:58:06.303000
nan;7391;nan;7142;2016-04-06 19:58:06.366000
nan;nan;nan;7106;2016-04-06 19:58:06.419000
nan;6934;nan;nan;2016-04-06 19:58:06.498000
nan;6898;nan;7078;2016-04-06 19:58:06.550000
nan;6903;nan;7007;2016-04-06 19:58:06.618000
nan;6912;nan;nan;2016-04-06 19:58:06.681000
nan;6840;nan;7310;2016-04-06 19:58:06.749000
nan;6835;nan;7002;2016-04-06 19:58:06.803000
nan;6783;10218;6999;2016-04-06 19:58:06.881000
nan;6788;10177;6984;2016-04-06 19:58:06.934000
nan;6775;10174;nan;2016-04-06 19:58:07.003000
nan;6797;10104;nan;2016-04-06 19:58:07.066000
nan;6856;10095;nan;2016-04-06 19:58:07.134000
nan;6812;10100;7496;2016-04-06 19:58:07.201000
nan;6826;10109;nan;2016-04-06 19:58:07.265000
nan;6726;10141;nan;2016-04-06 19:58:07.319000
nan;6824;nan;nan;2016-04-06 19:58:07.381000
nan;6793;nan;nan;2016-04-06 19:58:07.450000
nan;6805;nan;nan;2016-04-06 19:58:07.519000
nan;nan;10023;nan;2016-04-06 19:58:07.581000
nan;6824;10074;7023;2016-04-06 19:58:07.634000
nan;6929;10036;7154;2016-04-06 19:58:07.704000
nan;6762;10060;nan;2016-04-06 19:58:07.766000
nan;6792;10044;nan;2016-04-06 19:58:07.835000
nan;nan;10089;nan;2016-04-06 19:58:07.904000
nan;nan;10051;7002;2016-04-06 19:58:07.967000
nan;6930;10052;7138;2016-04-06 19:58:08.035000
nan;6943;10034;nan;2016-04-06 19:58:08.104000
nan;6929;10037;6941;2016-04-06 19:58:08.167000
nan;7009;nan;7031;2016-04-06 19:58:08.235000
nan;nan;nan;6980;2016-04-06 19:58:08.304000
nan;6962;nan;7032;2016-04-06 19:58:08.367000
nan;6972;nan;7007;2016-04-06 19:58:08.421000
nan;nan;nan;7005;2016-04-06 19:58:08.483000
nan;6770;nan;7089;2016-04-06 19:58:08.552000
nan;6671;nan;7025;2016-04-06 19:58:08.621000
nan;6669;10197;nan;2016-04-06 19:58:08.683000
nan;6751;nan;nan;2016-04-06 19:58:08.752000
nan;6676;nan;8005;2016-04-06 19:58:08.805000
nan;6769;nan;nan;2016-04-06 19:58:08.868000
nan;6830;nan;nan;2016-04-06 19:58:08.937000
nan;6817;9973;nan;2016-04-06 19:58:09.005000
nan;6721;9967;nan;2016-04-06 19:58:09.068000
nan;6856;9967;nan;2016-04-06 19:58:09.137000
nan;6728;9939;nan;2016-04-06 19:58:09.200000
nan;nan;9903;nan;2016-04-06 19:58:09.253000
nan;7022;9922;7897;2016-04-06 19:58:09.321000
nan;nan;9916;nan;2016-04-06 19:58:09.384000
nan;nan;9920;nan;2016-04-06 19:58:09.453000
nan;nan;9924;nan;2016-04-06 19:58:09.506000
nan;7159;9895;nan;2016-04-06 19:58:09.584000
nan;7153;9880;nan;2016-04-06 19:58:09.638000
nan;nan;9875;7097;2016-04-06 19:58:09.707000
nan;6689;nan;nan;2016-04-06 19:58:09.770000
nan;nan;nan;7223;2016-04-06 19:58:09.839000
nan;6710;nan;7086;2016-04-06 19:58:09.904000
nan;6578;nan;7094;2016-04-06 19:58:09.955000
nan;6627;nan;6961;2016-04-06 19:58:10.024000
nan;6637;nan;7091;2016-04-06 19:58:10.086000
nan;6568;nan;7092;2016-04-06 19:58:10.155000
nan;6545;nan;7068;2016-04-06 19:58:10.224000
nan;6519;nan;nan;2016-04-06 19:58:10.286000
nan;6522;nan;7167;2016-04-06 19:58:10.339000
nan;6560;nan;nan;2016-04-06 19:58:10.408000
nan;6710;nan;7138;2016-04-06 19:58:10.471000
nan;nan;9861;7192;2016-04-06 19:58:10.539000
nan;nan;9854;nan;2016-04-06 19:58:10.607000
nan;nan;9813;nan;2016-04-06 19:58:10.671000
nan;6817;9821;7329;2016-04-06 19:58:10.724000
nan;nan;9785;nan;2016-04-06 19:58:10.786000
nan;6622;9767;nan;2016-04-06 19:58:10.855000
nan;6609;9784;7457;2016-04-06 19:58:10.924000
nan;6514;9721;nan;2016-04-06 19:58:10.986000
nan;6500;9707;nan;2016-04-06 19:58:11.055000
nan;6462;9678;nan;2016-04-06 19:58:11.109000
nan;6422;9694;7616;2016-04-06 19:58:11.171000
nan;6412;9713;nan;2016-04-06 19:58:11.240000
nan;6383;nan;nan;2016-04-06 19:58:11.310000
nan;6363;9729;7124;2016-04-06 19:58:11.372000
nan;6459;9763;7127;2016-04-06 19:58:11.426000
nan;nan;9730;7155;2016-04-06 19:58:11.489000
nan;nan;9753;7154;2016-04-06 19:58:11.557000
nan;6465;9714;7049;2016-04-06 19:58:11.626000
nan;6472;9693;7178;2016-04-06 19:58:11.689000
nan;6527;nan;7149;2016-04-06 19:58:11.757000
nan;6489;9728;7099;2016-04-06 19:58:11.810000
nan;6548;nan;7542;2016-04-06 19:58:11.873000
nan;6440;nan;7114;2016-04-06 19:58:11.942000
nan;6463;nan;nan;2016-04-06 19:58:12.010000
nan;6847;9717;7279;2016-04-06 19:58:12.073000
nan;nan;9692;nan;2016-04-06 19:58:12.142000
nan;6906;nan;nan;2016-04-06 19:58:12.207000
nan;nan;nan;nan;2016-04-06 19:58:12.258000
nan;nan;nan;7372;2016-04-06 19:58:12.327000
nan;6486;nan;nan;2016-04-06 19:58:12.389000
nan;nan;nan;nan;2016-04-06 19:58:12.458000
nan;7457;nan;nan;2016-04-06 19:58:12.527000
nan;7073;9584;7309;2016-04-06 19:58:12.589000
nan;nan;nan;7278;2016-04-06 19:58:12.642000
nan;nan;9620;7747;2016-04-06 19:58:12.711000
