nan;nan;3675;2108;3231;nan;nan;nan;nan;nan;2016-03-12 10:26:52.485000
nan;nan;3616;2059;nan;nan;nan;nan;nan;nan;2016-03-12 10:26:52.709000
nan;nan;3557;2106;3225;nan;nan;nan;nan;nan;2016-03-12 10:26:52.884000
nan;nan;3520;2075;nan;nan;nan;nan;nan;nan;2016-03-12 10:26:53.108000
nan;nan;3618;2004;nan;nan;nan;nan;nan;nan;2016-03-12 10:26:53.332000
nan;nan;3579;2049;3555;nan;nan;nan;nan;nan;2016-03-12 10:26:53.508000
nan;nan;3538;2133;3222;nan;nan;nan;nan;nan;2016-03-12 10:26:53.732000
nan;nan;3437;2076;3276;nan;nan;nan;nan;nan;2016-03-12 10:26:53.956000
nan;6241;nan;2056;3293;nan;nan;nan;nan;nan;2016-03-12 10:26:54.132000
nan;nan;4045;2141;3355;nan;nan;nan;nan;nan;2016-03-12 10:26:54.356000
nan;nan;nan;2117;3426;nan;nan;nan;nan;nan;2016-03-12 10:26:54.579000
8284;nan;nan;2208;3359;nan;nan;nan;nan;nan;2016-03-12 10:26:54.755000
8269;nan;3305;2170;3409;nan;nan;nan;nan;nan;2016-03-12 10:26:54.979000
8310;nan;nan;2287;3417;nan;nan;nan;nan;nan;2016-03-12 10:26:55.219000
nan;5817;3657;2119;nan;nan;nan;nan;nan;nan;2016-03-12 10:26:55.443000
nan;5721;nan;2297;3518;nan;nan;nan;nan;nan;2016-03-12 10:26:55.667000
nan;nan;nan;2253;3503;nan;nan;nan;nan;nan;2016-03-12 10:26:55.844000
8286;nan;3284;2420;3500;nan;nan;nan;nan;nan;2016-03-12 10:26:56.067000
8239;nan;3369;2261;nan;nan;nan;nan;nan;nan;2016-03-12 10:26:56.307000
nan;nan;3294;2366;3592;nan;nan;nan;nan;nan;2016-03-12 10:26:56.531000
nan;nan;3248;2897;3593;nan;nan;nan;nan;nan;2016-03-12 10:26:56.755000
nan;nan;3261;nan;3709;nan;nan;nan;nan;nan;2016-03-12 10:26:56.931000
nan;nan;3259;nan;3758;nan;nan;nan;nan;nan;2016-03-12 10:26:57.155000
nan;nan;nan;2530;3799;nan;nan;nan;nan;nan;2016-03-12 10:26:57.379000
nan;nan;3245;nan;3797;nan;nan;nan;nan;nan;2016-03-12 10:26:57.555000
nan;nan;3175;3220;3839;nan;nan;nan;nan;nan;2016-03-12 10:26:57.779000
nan;nan;3249;2660;3843;nan;nan;nan;nan;nan;2016-03-12 10:26:58.002000
nan;nan;3189;2802;3849;nan;nan;nan;nan;nan;2016-03-12 10:26:58.178000
nan;nan;3181;2605;nan;nan;nan;nan;nan;nan;2016-03-12 10:26:58.402000
nan;nan;3139;2655;3888;nan;nan;nan;nan;nan;2016-03-12 10:26:58.578000
nan;nan;3122;2653;3896;nan;nan;nan;nan;nan;2016-03-12 10:26:58.802000
nan;nan;3075;2482;3949;nan;nan;nan;nan;nan;2016-03-12 10:26:58.977000
nan;nan;3098;2522;3948;nan;nan;nan;nan;nan;2016-03-12 10:26:59.202000
nan;nan;3080;2515;3990;nan;nan;nan;nan;nan;2016-03-12 10:26:59.378000
nan;nan;3061;2521;3983;nan;nan;nan;nan;nan;2016-03-12 10:26:59.601000
nan;nan;2985;2463;3998;nan;nan;nan;nan;nan;2016-03-12 10:26:59.777000
7653;nan;2978;2609;4000;nan;nan;nan;nan;nan;2016-03-12 10:27:00.017000
7733;nan;2934;2540;4053;nan;nan;nan;nan;nan;2016-03-12 10:27:00.241000
nan;nan;2910;2531;4073;nan;nan;nan;nan;nan;2016-03-12 10:27:00.464000
nan;nan;2851;2553;4099;nan;nan;nan;nan;nan;2016-03-12 10:27:00.641000
nan;nan;2851;2599;4189;nan;nan;nan;nan;nan;2016-03-12 10:27:00.865000
nan;nan;2808;2596;4080;nan;nan;nan;nan;nan;2016-03-12 10:27:01.040000
nan;nan;2761;nan;4156;nan;nan;nan;nan;nan;2016-03-12 10:27:01.264000
nan;nan;2791;2578;4173;nan;nan;nan;nan;nan;2016-03-12 10:27:01.440000
nan;nan;2787;2577;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:01.664000
nan;nan;2757;2553;4228;nan;nan;nan;nan;nan;2016-03-12 10:27:01.840000
7289;nan;2759;2539;4204;nan;nan;nan;nan;nan;2016-03-12 10:27:02.064000
nan;nan;2715;2576;4249;nan;nan;nan;nan;nan;2016-03-12 10:27:02.240000
nan;nan;2645;2576;4325;nan;nan;nan;nan;nan;2016-03-12 10:27:02.463000
7369;nan;2668;2514;4220;nan;nan;nan;nan;nan;2016-03-12 10:27:02.639000
nan;nan;2649;2502;4307;nan;nan;nan;nan;nan;2016-03-12 10:27:02.863000
nan;nan;2614;2609;4308;nan;nan;nan;nan;nan;2016-03-12 10:27:03.039000
7192;nan;2572;2714;4372;nan;nan;nan;nan;nan;2016-03-12 10:27:03.295000
7071;nan;2741;2604;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:03.503000
7073;nan;2531;2717;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:03.743000
7063;nan;2486;2645;4469;nan;nan;nan;nan;nan;2016-03-12 10:27:03.983000
6979;nan;2683;2665;4457;nan;nan;nan;nan;nan;2016-03-12 10:27:04.222000
6973;nan;2418;2605;4433;nan;nan;nan;nan;nan;2016-03-12 10:27:04.446000
6916;nan;2413;2641;4454;nan;nan;nan;nan;nan;2016-03-12 10:27:04.670000
6945;nan;2452;2737;4564;nan;nan;nan;nan;nan;2016-03-12 10:27:04.910000
6892;nan;2385;2700;4581;nan;nan;nan;nan;nan;2016-03-12 10:27:05.134000
nan;nan;2403;2779;4598;nan;nan;nan;nan;nan;2016-03-12 10:27:05.310000
nan;nan;2433;2704;4694;nan;nan;nan;nan;nan;2016-03-12 10:27:05.534000
6786;nan;2358;2750;4709;nan;nan;nan;nan;nan;2016-03-12 10:27:05.709000
6754;nan;2459;2815;4700;nan;nan;nan;nan;nan;2016-03-12 10:27:05.949000
6669;nan;2313;2815;4757;nan;nan;nan;nan;nan;2016-03-12 10:27:06.173000
6697;nan;2362;2852;4711;nan;nan;nan;nan;nan;2016-03-12 10:27:06.349000
nan;nan;2381;2927;4815;nan;nan;nan;nan;nan;2016-03-12 10:27:06.573000
6642;nan;2313;2943;4803;nan;nan;nan;nan;nan;2016-03-12 10:27:06.749000
6595;nan;2285;2951;4826;nan;nan;nan;nan;nan;2016-03-12 10:27:06.989000
6623;nan;2339;2976;4885;nan;nan;nan;nan;nan;2016-03-12 10:27:07.213000
6527;4451;2326;3067;4899;nan;nan;nan;nan;nan;2016-03-12 10:27:07.388000
6570;nan;2356;3071;4920;nan;nan;nan;nan;nan;2016-03-12 10:27:07.629000
6542;nan;2343;3099;4990;nan;nan;nan;nan;nan;2016-03-12 10:27:07.868000
6566;nan;2914;3136;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:08.092000
6500;nan;nan;3125;5034;nan;nan;nan;nan;nan;2016-03-12 10:27:08.332000
6509;nan;2522;3162;5091;nan;nan;nan;nan;nan;2016-03-12 10:27:08.555000
nan;4278;3613;3244;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:08.732000
6409;nan;nan;3276;5102;nan;nan;nan;nan;nan;2016-03-12 10:27:08.971000
6340;4231;2454;3312;5182;nan;nan;nan;nan;nan;2016-03-12 10:27:09.211000
6308;nan;2430;3340;5188;nan;nan;nan;nan;nan;2016-03-12 10:27:09.435000
6322;4327;2421;3398;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:09.675000
6277;nan;2371;3429;5288;nan;nan;nan;nan;nan;2016-03-12 10:27:09.915000
6161;nan;2425;3467;5311;nan;nan;nan;nan;nan;2016-03-12 10:27:10.139000
6212;nan;2443;3459;5401;nan;nan;nan;nan;nan;2016-03-12 10:27:10.314000
6170;nan;2420;3481;5402;nan;nan;nan;nan;nan;2016-03-12 10:27:10.554000
6125;4171;2579;3500;5471;nan;nan;nan;nan;nan;2016-03-12 10:27:10.794000
nan;nan;3139;3503;5477;nan;nan;nan;nan;nan;2016-03-12 10:27:11.018000
5994;4119;2466;3561;5571;nan;nan;nan;nan;nan;2016-03-12 10:27:11.274000
5983;nan;nan;nan;5543;nan;nan;nan;nan;nan;2016-03-12 10:27:11.498000
5968;nan;nan;3601;5555;nan;nan;nan;nan;nan;2016-03-12 10:27:11.722000
5937;3939;2316;3601;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:11.898000
5898;nan;nan;3560;5608;nan;nan;nan;nan;nan;2016-03-12 10:27:12.137000
nan;3830;nan;3705;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:12.361000
5830;nan;2225;3580;5662;nan;nan;nan;nan;nan;2016-03-12 10:27:12.538000
5783;3758;nan;3734;5668;nan;nan;nan;nan;nan;2016-03-12 10:27:12.777000
5756;3637;2220;3714;5684;nan;nan;nan;nan;nan;2016-03-12 10:27:13.017000
5731;nan;2191;nan;5671;nan;nan;nan;nan;nan;2016-03-12 10:27:13.258000
5711;nan;2200;3879;5779;nan;nan;nan;nan;nan;2016-03-12 10:27:13.482000
5633;3620;2229;nan;5716;nan;nan;nan;nan;nan;2016-03-12 10:27:13.722000
5585;3518;2194;4140;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:13.962000
5557;3467;2226;nan;5740;nan;nan;nan;nan;nan;2016-03-12 10:27:14.201000
5513;nan;2188;3749;5861;nan;nan;nan;nan;nan;2016-03-12 10:27:14.441000
5504;3387;2123;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:14.665000
5454;3345;2129;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:14.904000
5403;3289;2151;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:15.145000
5370;nan;nan;4021;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:15.385000
5312;3186;2185;4072;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:15.608000
5322;3167;2356;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:15.784000
nan;3188;2177;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:16.024000
5257;3209;2238;4025;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:16.264000
5233;3092;2212;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:16.504000
5251;nan;2320;4126;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:16.744000
5185;nan;2324;4196;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:16.968000
5134;3009;2312;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:17.143000
5184;nan;2305;4220;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:17.319000
5155;nan;2328;4250;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:17.495000
5129;3029;2399;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:17.671000
5148;3033;2394;4344;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:17.847000
5089;3010;2368;4410;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:18.022000
5083;2971;2435;4347;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:18.199000
5027;3030;nan;4361;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:18.375000
5069;nan;2466;4419;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:18.551000
5024;3057;2477;4373;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:18.726000
5011;2983;2503;4403;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:18.902000
4974;nan;2522;4416;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:19.078000
nan;3031;2532;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:19.254000
4925;3018;2586;4520;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:19.430000
4916;3030;2554;4487;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:19.606000
nan;2999;2603;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:19.782000
4876;2965;2666;4458;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:19.974000
4952;nan;2637;4671;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:20.198000
4826;2951;2682;4604;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:20.437000
4803;2950;2688;4727;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:20.677000
4745;nan;2712;4775;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:20.933000
nan;2923;2737;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:21.157000
4717;nan;2731;4796;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:21.413000
nan;2845;2713;4708;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:21.637000
4645;nan;2756;4818;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:21.876000
4613;2805;2731;4827;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:22.116000
4562;nan;2779;4813;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:22.356000
4529;nan;2788;4928;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:22.612000
4462;2942;2770;4937;nan;nan;nan;nan;nan;2016-03-12 10:27:22.981000
nan;2839;2773;4987;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:23.140000
4393;2720;2793;4884;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:23.316000
4353;2617;2763;5024;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:23.524000
4398;2628;2758;4944;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:23.683000
4352;2673;2770;4950;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:23.843000
4347;2610;2755;5065;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:24.003000
4309;nan;2746;4910;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:24.163000
4246;2443;2761;4982;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:24.339000
nan;2448;2772;5106;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:24.547000
4186;2409;2761;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:24.707000
nan;2407;2771;5032;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:24.867000
4169;2380;2748;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:25.027000
nan;2367;2801;5169;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:25.187000
4079;2343;2832;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:25.346000
4062;2292;2827;5164;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:25.506000
4049;2283;2858;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:25.666000
4044;2290;2810;5127;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:25.826000
4019;2269;2858;5160;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:25.986000
4008;2284;2892;5220;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:26.162000
4017;2239;2928;5246;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:26.386000
3934;2233;2971;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:26.610000
3926;2226;2966;5328;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:26.818000
nan;2186;2997;5412;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:26.993000
nan;2220;2994;5387;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:27.201000
5817;2218;3053;5399;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:27.361000
3891;2211;3095;5422;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:27.537000
nan;2175;3084;5499;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:27.761000
3820;2262;3118;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:27.985000
nan;2226;3145;nan;nan;nan;nan;nan;nan;nan;2016-03-12 10:27:28.193000
